This is Ipopt version 3.14.17, running with linear solver MUMPS 5.7.3.

Number of nonzeros in equality constraint Jacobian...:    34816
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:   101400

Total number of variables............................:     6010
                     variables with only lower bounds:     4207
                variables with lower and upper bounds:     1803
                     variables with only upper bounds:        0
Total number of equality constraints.................:     4215
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1032  2.5350214e+06 8.60e+03 1.02e+03  -1.0 9.42e+03    -  6.78e-03 2.92e-03f  1
1033  2.5277950e+06 8.49e+03 1.43e+03  -1.0 9.39e+03    -  2.42e-03 1.25e-02f  1
1034  2.5233052e+06 8.41e+03 1.77e+03  -1.0 9.27e+03    -  5.45e-04 9.27e-03f  1
1035  2.5205159e+06 8.35e+03 1.30e+03  -1.0 9.21e+03    -  1.79e-02 6.68e-03f  1
1036  2.5183389e+06 8.29e+03 1.56e+03  -1.0 9.27e+03    -  3.65e-04 7.20e-03f  1
1037  2.5164784e+06 8.23e+03 1.00e+03  -1.0 9.25e+03    -  2.08e-02 6.99e-03f  1
1038  2.5148569e+06 8.16e+03 1.32e+03  -1.0 9.27e+03    -  4.86e-04 9.01e-03f  1
1039  2.5137441e+06 8.10e+03 7.47e+02  -1.0 9.20e+03    -  2.29e-02 7.47e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1040  2.5126006e+06 8.00e+03 1.16e+03  -1.0 9.15e+03    -  6.61e-04 1.26e-02f  1
1041  2.5121542e+06 7.94e+03 7.37e+02  -1.0 9.06e+03    -  1.88e-02 7.25e-03f  1
1042  2.5118028e+06 7.84e+03 9.54e+02  -1.0 8.97e+03    -  6.39e-03 1.30e-02f  1
1043  2.5118053e+06 7.76e+03 1.07e+03  -1.0 8.85e+03    -  6.81e-03 1.02e-02f  1
1044  2.5119979e+06 7.68e+03 1.26e+03  -1.0 8.73e+03    -  4.84e-03 1.04e-02h  1
1045  2.5122566e+06 7.60e+03 1.55e+03  -1.0 8.56e+03    -  1.69e-03 1.02e-02h  1
1046  2.5122746e+06 7.59e+03 1.55e+03  -1.0 8.22e+03    -  5.18e-04 5.84e-04h  1
1047  2.5127305e+06 7.53e+03 1.67e+03  -1.0 8.54e+03    -  4.66e-03 8.32e-03h  1
1048  2.5133395e+06 7.46e+03 1.95e+03  -1.0 8.45e+03    -  8.37e-04 9.28e-03h  1
1049  2.5139107e+06 7.40e+03 2.13e+03  -1.0 8.36e+03    -  2.01e-03 7.57e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1050  2.5145301e+06 7.35e+03 2.23e+03  -1.0 8.28e+03    -  4.46e-03 7.57e-03h  1
1051  2.5153808e+06 7.28e+03 2.10e+03  -1.0 8.22e+03    -  1.17e-02 8.65e-03h  1
1052  2.5167108e+06 7.20e+03 2.24e+03  -1.0 8.08e+03    -  7.02e-03 1.19e-02h  1
1053  2.5179757e+06 7.12e+03 2.08e+03  -1.0 7.88e+03    -  1.43e-02 1.01e-02h  1
1054  2.5194038e+06 7.05e+03 2.26e+03  -1.0 7.51e+03    -  4.55e-03 1.06e-02h  1
1055  2.5203897e+06 7.00e+03 2.36e+03  -1.0 7.05e+03    -  3.58e-03 7.21e-03h  1
1056  2.5210674e+06 6.96e+03 2.19e+03  -1.0 7.00e+03    -  9.96e-03 5.06e-03h  1
1057  2.5221510e+06 6.91e+03 2.22e+03  -1.0 6.96e+03    -  6.29e-03 7.51e-03h  1
1058  2.5232938e+06 6.86e+03 2.36e+03  -1.0 6.91e+03    -  2.27e-03 7.38e-03h  1
1059  2.5253296e+06 6.77e+03 2.61e+03  -1.0 6.86e+03    -  4.08e-03 1.25e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1060  2.5272817e+06 6.70e+03 2.50e+03  -1.0 6.77e+03    -  1.34e-02 1.11e-02h  1
1061  2.5278250e+06 6.68e+03 2.58e+03  -1.0 6.93e+03    -  2.28e-04 2.85e-03h  1
1062  2.5298464e+06 6.61e+03 2.08e+03  -1.0 7.36e+03    -  2.51e-02 1.04e-02h  1
1063  2.5306278e+06 6.58e+03 1.93e+03  -1.0 7.79e+03    -  8.34e-03 3.79e-03h  1
1064  2.5323667e+06 6.53e+03 8.82e+02  -1.0 7.58e+03    -  4.09e-02 8.35e-03h  1
1065  2.5342330e+06 6.47e+03 5.77e+02  -1.0 6.65e+03    -  3.23e-02 8.80e-03h  1
1066  2.5361414e+06 6.41e+03 5.81e+02  -1.0 6.49e+03    -  1.64e-02 9.06e-03h  1
1067  2.5366303e+06 6.40e+03 3.94e+03  -1.0 6.43e+03    -  1.45e-01 2.47e-03h  1
1068  2.5632259e+06 5.56e+03 3.27e+03  -1.0 6.42e+03    -  1.24e-01 1.31e-01h  1
1069  2.5759029e+06 5.15e+03 3.61e+03  -1.0 5.65e+03    -  9.95e-02 7.36e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1070  2.5872205e+06 4.78e+03 3.73e+03  -1.0 5.26e+03    -  9.10e-02 7.28e-02h  1
1071  2.5978471e+06 4.41e+03 3.39e+03  -1.0 4.91e+03    -  7.35e-02 7.62e-02h  1
1072  2.6074799e+06 4.07e+03 2.96e+03  -1.0 4.55e+03    -  6.85e-02 7.77e-02h  1
1073  2.6168576e+06 3.72e+03 2.20e+03  -1.0 4.22e+03    -  5.71e-02 8.57e-02h  1
1074  2.6257374e+06 3.37e+03 1.33e+03  -1.0 3.88e+03    -  5.38e-02 9.34e-02h  1
1075  2.6344902e+06 3.01e+03 4.74e+02  -1.0 3.53e+03    -  4.95e-02 1.08e-01h  1
1076  2.6563416e+06 2.05e+03 4.14e+03  -1.0 3.16e+03    -  5.38e-02 3.21e-01h  1
1077  2.6615218e+06 1.76e+03 4.87e+03  -1.0 2.18e+03    -  6.10e-02 1.42e-01h  1
1078  2.6633738e+06 1.63e+03 4.91e+03  -1.0 1.89e+03    -  4.49e-02 6.95e-02h  1
1079  2.6651635e+06 1.50e+03 5.17e+03  -1.0 1.76e+03    -  3.75e-02 8.21e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1080  2.6664402e+06 1.38e+03 5.35e+03  -1.0 1.63e+03    -  3.66e-02 7.66e-02h  1
1081  2.6668162e+06 1.34e+03 5.16e+03  -1.0 1.52e+03    -  3.36e-02 3.24e-02h  1
1082  2.6669834e+06 1.31e+03 5.01e+03  -1.0 1.49e+03    -  2.40e-02 2.08e-02h  1
1083  2.6670887e+06 1.28e+03 4.94e+03  -1.0 1.48e+03    -  1.91e-02 2.15e-02h  1
1084  2.6671190e+06 1.26e+03 4.88e+03  -1.0 1.48e+03    -  1.75e-02 2.17e-02h  1
1085  2.6670666e+06 1.23e+03 4.84e+03  -1.0 1.55e+03    -  1.65e-02 2.08e-02f  1
1086  2.6669258e+06 1.20e+03 4.80e+03  -1.0 1.64e+03    -  1.57e-02 2.00e-02f  1
1087  2.6666836e+06 1.18e+03 4.76e+03  -1.0 1.76e+03    -  1.50e-02 1.94e-02f  1
1088  2.6663242e+06 1.16e+03 4.73e+03  -1.0 1.95e+03    -  1.31e-02 1.78e-02f  1
1089  2.6648931e+06 1.14e+03 4.82e+03  -1.0 8.43e+03    -  2.76e-04 1.36e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1090  2.6646145e+06 1.14e+03 4.76e+03  -1.0 1.36e+04    -  6.01e-03 1.61e-03f  1
1091  2.6644849e+06 1.14e+03 4.77e+03  -1.0 1.27e+04    -  4.03e-04 7.92e-04f  1
1092  2.6629009e+06 1.13e+03 4.77e+03  -1.0 1.45e+04    -  4.22e-03 8.51e-03f  1
1093  2.6628241e+06 1.13e+03 4.77e+03  -1.0 1.81e+04    -  6.34e-04 3.22e-04f  1
1094  2.6623707e+06 1.13e+03 4.74e+03  -1.0 1.56e+04    -  3.74e-03 2.20e-03f  1
1095  2.6598983e+06 1.12e+03 4.78e+03  -1.0 2.95e+04    -  3.71e-04 6.32e-03f  1
1096  2.6598383e+06 1.12e+03 4.75e+03  -1.0 2.31e+04    -  2.89e-03 1.90e-04f  1
1097  2.6586900e+06 1.12e+03 4.75e+03  -1.0 3.45e+04    -  6.88e-04 2.44e-03f  1
1098  2.6586126e+06 1.12e+03 4.73e+03  -1.0 3.37e+04    -  2.10e-03 1.66e-04f  1
1099  2.6555209e+06 1.11e+03 4.75e+03  -1.0 5.14e+04    -  5.38e-04 4.34e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1100  2.6554391e+06 1.11e+03 4.72e+03  -1.0 3.79e+04    -  3.02e-03 1.50e-04f  1
1101  2.6539126e+06 1.11e+03 4.73e+03  -1.0 5.32e+04    -  4.29e-04 2.00e-03f  1
1102  2.6535397e+06 1.11e+03 4.71e+03  -1.0 4.42e+04    -  2.38e-03 5.76e-04f  1
1103  2.6528710e+06 1.11e+03 4.71e+03  -1.0 9.64e+04    -  1.15e-04 4.73e-04f  1
1104  2.6506805e+06 1.11e+03 4.71e+03  -1.0 1.25e+05    -  6.65e-04 1.19e-03f  1
1105  2.6503747e+06 1.11e+03 4.70e+03  -1.0 3.96e+05    -  2.71e-04 5.12e-05f  1
1106  2.6518858e+06 8.99e+02 5.15e+03  -1.0 1.25e+03  -4.0 5.69e-02 1.90e-01h  1
1107  2.6511070e+06 8.99e+02 5.15e+03  -1.0 2.06e+05    -  1.64e-04 2.40e-04f  1
1108  2.6509555e+06 8.99e+02 5.14e+03  -1.0 6.29e+04    -  3.36e-04 1.49e-04f  1
1109  2.6498180e+06 8.98e+02 5.13e+03  -1.0 6.00e+04    -  1.70e-03 1.17e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1110  2.6492419e+06 8.84e+02 5.14e+03  -1.0 2.89e+03  -4.5 5.97e-03 1.51e-02f  1
1111  2.6491135e+06 8.84e+02 5.13e+03  -1.0 6.39e+04    -  1.18e-03 1.21e-04f  1
1112  2.6473040e+06 8.82e+02 5.14e+03  -1.0 6.64e+04    -  2.27e-04 1.64e-03f  1
1113  2.6471109e+06 8.82e+02 5.12e+03  -1.0 6.33e+04    -  1.65e-03 1.81e-04f  1
1114  2.6469615e+06 8.82e+02 5.03e+03  -1.0 3.11e+04    -  9.09e-03 2.70e-04f  1
1115  2.6459867e+06 8.80e+02 5.03e+03  -1.0 2.54e+04    -  1.27e-03 2.00e-03f  1
1116  2.6461815e+06 8.75e+02 4.96e+03  -1.0 8.80e+02  -1.3 4.99e-05 6.02e-03h  1
1117  2.6461887e+06 8.75e+02 4.95e+03  -1.0 8.75e+02  -1.8 1.74e-03 1.87e-04h  1
1118  2.6461541e+06 8.75e+02 4.89e+03  -1.0 1.13e+04    -  6.88e-03 1.48e-04f  1
1119  2.6457457e+06 8.73e+02 4.86e+03  -1.0 1.04e+04    -  4.16e-03 1.77e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1120  2.6442224e+06 8.68e+02 4.87e+03  -1.0 1.22e+04    -  1.45e-03 5.65e-03f  1
1121  2.6427791e+06 8.64e+02 4.83e+03  -1.0 1.24e+04    -  6.66e-03 5.14e-03f  1
1122  2.6427007e+06 8.63e+02 4.80e+03  -1.0 8.60e+03    -  3.83e-03 3.41e-04f  1
1123  2.6420459e+06 8.61e+02 4.81e+03  -1.0 1.17e+04    -  2.86e-04 2.30e-03f  1
1124  2.6400002e+06 8.56e+02 4.79e+03  -1.0 1.24e+04    -  4.60e-03 6.83e-03f  1
1125  2.6394705e+06 8.55e+02 4.79e+03  -1.0 1.99e+04    -  3.75e-04 1.21e-03f  1
1126  2.6394203e+06 8.54e+02 4.73e+03  -1.0 1.33e+04    -  7.02e-03 1.52e-04f  1
1127  2.6373766e+06 8.49e+02 4.73e+03  -1.0 1.23e+04    -  3.05e-03 6.28e-03f  1
1128  2.6364176e+06 8.47e+02 4.70e+03  -1.0 1.17e+04    -  5.16e-03 2.95e-03f  1
1129  2.6364396e+06 8.46e+02 4.69e+03  -1.0 8.47e+02  -2.3 1.10e-03 8.58e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1130  2.6363607e+06 8.46e+02 4.69e+03  -1.0 7.38e+03    -  2.50e-04 3.41e-04f  1
1131  2.6368714e+06 8.28e+02 4.73e+03  -1.0 8.46e+02  -2.8 4.02e-03 2.04e-02h  1
1132  2.6368824e+06 8.28e+02 4.73e+03  -1.0 8.28e+02  -1.4 1.81e-04 2.75e-04h  1
1133  2.6368829e+06 8.28e+02 4.76e+03  -1.0 8.28e+02  -1.0 7.81e-04 1.34e-05h  1
1134  2.6369748e+06 8.26e+02 4.72e+03  -1.0 1.17e+03  -1.5 2.95e-04 2.10e-03h  1
1135  2.6369851e+06 8.26e+02 4.80e+03  -1.0 8.26e+02  -1.1 2.33e-03 2.43e-04h  1
1136  2.6370870e+06 8.24e+02 4.84e+03  -1.0 8.26e+02  -1.5 1.11e-02 2.60e-03h  1
1137  2.6373406e+06 8.18e+02 4.79e+03  -1.0 8.24e+02  -2.0 9.98e-03 7.24e-03h  1
1138  2.6382641e+06 7.90e+02 4.72e+03  -1.0 8.18e+02  -2.5 2.23e-02 3.37e-02h  1
1139  2.6388328e+06 7.67e+02 4.78e+03  -1.0 8.29e+02  -3.0 4.98e-03 2.91e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1140  2.6396997e+06 7.42e+02 4.82e+03  -1.0 7.67e+02  -2.6 6.73e-03 3.37e-02h  1
1141  2.6397108e+06 7.41e+02 4.74e+03  -1.0 7.42e+02  -2.1 1.42e-02 3.72e-04h  1
1142  2.6398160e+06 7.40e+02 4.60e+03  -1.0 7.41e+02  -0.8 3.96e-04 2.40e-03h  1
1143  2.6403411e+06 7.31e+02 3.13e+03  -1.0 7.40e+02  -0.4 2.95e-03 1.11e-02h  1
1144  2.6406502e+06 7.27e+02 2.80e+03  -1.0 7.31e+02  -0.8 3.06e-04 6.47e-03h  1
1145  2.6409501e+06 7.22e+02 2.78e+03  -1.0 7.27e+02  -1.3 5.55e-03 6.58e-03h  1
1146  2.6417171e+06 7.08e+02 2.76e+03  -1.0 7.22e+02  -1.8 5.80e-03 1.86e-02h  1
1147  2.6418540e+06 7.06e+02 2.88e+03  -1.0 7.08e+02  -1.4 2.24e-02 2.98e-03h  1
1148  2.6427458e+06 6.92e+02 2.89e+03  -1.0 7.06e+02  -1.9 3.73e-03 2.02e-02h  1
1149  2.6429489e+06 6.89e+02 2.90e+03  -1.0 6.92e+02  -1.4 1.56e-02 4.30e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1150  2.6435136e+06 6.81e+02 2.81e+03  -1.0 6.89e+02  -1.0 8.72e-03 1.15e-02h  1
1151  2.6442544e+06 6.71e+02 2.77e+03  -1.0 6.81e+02  -1.5 1.01e-02 1.55e-02h  1
1152  2.6445834e+06 6.66e+02 2.86e+03  -1.0 6.71e+02  -1.1 1.37e-02 6.81e-03h  1
1153  2.6446678e+06 6.65e+02 2.85e+03  -1.0 6.66e+02  -1.5 1.29e-02 1.80e-03h  1
1154  2.6447526e+06 6.64e+02 2.95e+03  -1.0 6.65e+02  -1.1 1.06e-02 1.77e-03h  1
1155  2.6452431e+06 6.57e+02 2.84e+03  -1.0 6.64e+02  -0.7 8.45e-03 1.01e-02h  1
1156  2.6458041e+06 6.49e+02 2.82e+03  -1.0 6.57e+02  -1.2 1.35e-02 1.18e-02h  1
1157  2.6460997e+06 6.45e+02 2.81e+03  -1.0 6.49e+02  -0.7 6.35e-03 6.18e-03h  1
1158  2.6466211e+06 6.38e+02 2.88e+03  -1.0 6.45e+02  -1.2 2.40e-02 1.11e-02h  1
1159  2.6469690e+06 6.33e+02 3.21e+03  -1.0 6.38e+02  -0.8 1.70e-02 7.39e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1160  2.6477295e+06 6.23e+02 3.20e+03  -1.0 6.33e+02  -1.3 2.47e-02 1.66e-02h  1
1161  2.6481037e+06 6.18e+02 3.48e+03  -1.0 6.23e+02  -0.8 1.83e-02 8.15e-03h  1
1162  2.6488975e+06 6.07e+02 3.43e+03  -1.0 6.18e+02  -1.3 2.79e-02 1.78e-02h  1
1163  2.6493002e+06 6.01e+02 3.65e+03  -1.0 6.07e+02  -0.9 1.95e-02 9.01e-03h  1
1164  2.6501467e+06 5.90e+02 3.58e+03  -1.0 6.01e+02  -1.4 1.16e-02 1.95e-02h  1
1165  2.6504767e+06 5.85e+02 3.86e+03  -1.0 5.90e+02  -0.9 2.45e-02 7.60e-03h  1
1166  2.6513692e+06 5.73e+02 3.49e+03  -1.0 5.85e+02  -1.4 1.18e-01 2.12e-02h  1
1167  2.6520640e+06 5.63e+02 3.43e+03  -1.0 5.73e+02  -1.0 1.67e-02 1.65e-02h  1
1168  2.6530407e+06 5.50e+02 2.91e+03  -1.0 5.63e+02  -1.5 1.32e-01 2.42e-02h  1
1169  2.6532346e+06 5.47e+02 3.27e+03  -1.0 5.50e+02  -1.0 3.82e-02 4.82e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1170  2.6534275e+06 5.44e+02 3.29e+03  -1.0 5.47e+02  -1.5 2.53e-04 5.00e-03h  1
1171  2.6540942e+06 5.35e+02 3.26e+03  -1.0 5.44e+02  -1.1 2.01e-02 1.68e-02h  1
1172  2.6545232e+06 5.29e+02 3.16e+03  -1.0 5.36e+02  -1.6 2.03e-02 1.14e-02h  1
1173  2.6556687e+06 5.13e+02 3.06e+03  -1.0 5.29e+02  -1.1 2.97e-02 2.97e-02h  1
1174  2.6565691e+06 5.00e+02 2.23e+03  -1.0 5.14e+02  -1.6 1.23e-01 2.51e-02h  1
1175  2.6575939e+06 4.86e+02 2.64e+03  -1.0 5.01e+02  -1.2 1.70e-01 2.82e-02h  1
1176  2.6598751e+06 4.53e+02 2.46e+03  -1.0 4.87e+02  -1.7 6.85e-02 6.78e-02h  1
1177  2.6605824e+06 4.44e+02 2.57e+03  -1.0 4.54e+02  -1.2 2.64e-01 2.16e-02h  1
1178  2.6630084e+06 4.08e+02 2.30e+03  -1.0 4.44e+02  -1.7 1.27e-01 8.02e-02h  1
1179  2.6638511e+06 3.96e+02 2.38e+03  -1.0 4.08e+02  -1.3 1.08e-01 2.87e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1180  2.6645818e+06 3.85e+02 2.30e+03  -1.0 3.97e+02  -1.8 3.81e-02 2.77e-02h  1
1181  2.6648387e+06 3.82e+02 2.88e+03  -1.0 3.86e+02  -1.3 2.63e-01 9.36e-03h  1
1182  2.6679938e+06 3.33e+02 2.71e+03  -1.0 3.82e+02  -1.8 3.25e-02 1.26e-01h  1
1183  2.6686113e+06 3.25e+02 2.80e+03  -1.0 3.34e+02  -1.4 2.50e-01 2.63e-02h  1
1184  2.6694206e+06 3.14e+02 5.37e+03  -1.0 3.25e+02  -1.0 3.80e-01 3.41e-02h  1
1185  2.6713847e+06 2.85e+02 4.65e+03  -1.0 3.14e+02  -1.4 1.68e-01 9.01e-02h  1
1186  2.6720365e+06 2.76e+02 5.39e+03  -1.0 2.86e+02  -1.0 3.29e-01 3.15e-02h  1
1187  2.6738681e+06 2.50e+02 5.08e+03  -1.0 2.77e+02  -1.5 4.65e-02 9.71e-02h  1
1188  2.6743413e+06 2.43e+02 5.05e+03  -1.0 2.50e+02  -1.1 3.36e-01 2.63e-02h  1
1189  2.6750250e+06 2.34e+02 1.66e+04  -1.0 2.43e+02  -0.6 8.77e-01 3.80e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1190  2.6767827e+06 2.09e+02 1.41e+04  -1.0 2.34e+02  -1.1 1.49e-01 1.06e-01h  1
1191  2.6772590e+06 2.03e+02 1.31e+04  -1.0 2.09e+02  -0.7 3.12e-01 3.10e-02h  1
1192  2.6785609e+06 1.84e+02 8.60e+03  -1.0 2.03e+02  -1.2 4.03e-01 9.14e-02h  1
1193  2.6802980e+06 1.56e+02 6.46e+03  -1.0 1.85e+02  -1.6 2.31e-01 1.53e-01h  1
1194  2.6809252e+06 1.47e+02 3.17e+03  -1.0 1.56e+02  -1.2 1.00e+00 5.86e-02h  1
1195  2.6830627e+06 1.09e+02 2.50e+03  -1.0 1.47e+02  -1.7 3.10e-01 2.59e-01h  1
1196  2.6831296e+06 8.12e+01 1.38e+03  -1.0 1.09e+02  -2.2 9.51e-02 2.53e-01h  1
1197  2.6812490e+06 7.18e+01 1.33e+03  -1.0 1.45e+02  -2.7 1.51e-01 1.15e-01f  1
1198  2.6807521e+06 6.03e+01 1.07e+03  -1.0 7.21e+01  -2.2 1.43e-01 1.61e-01f  1
1199  2.6788580e+06 5.45e+01 9.67e+02  -1.0 1.54e+02  -2.7 9.46e-02 9.58e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1200  2.6780587e+06 4.61e+01 7.56e+02  -1.0 6.91e+01  -2.3 1.19e-01 1.54e-01f  1
1201  2.6762700e+06 4.25e+01 7.31e+02  -1.0 1.67e+02  -2.8 9.96e-02 7.78e-02f  1
1202  2.6724482e+06 4.02e+01 7.07e+02  -1.0 4.97e+02  -3.2 6.70e-02 5.42e-02f  1
1203  2.6714928e+06 4.00e+01 7.22e+02  -1.0 2.69e+03  -3.7 2.99e-02 5.20e-03f  1
1204  2.6705496e+06 4.00e+01 7.21e+02  -1.0 1.10e+04    -  2.01e-03 1.04e-03f  1
1205  2.6685901e+06 3.98e+01 7.26e+02  -1.0 3.61e+03    -  1.33e-02 4.38e-03f  1
1206  2.6656844e+06 3.90e+01 7.06e+02  -1.0 1.13e+03  -4.2 1.63e-02 1.97e-02f  1
1207  2.6651004e+06 3.89e+01 7.12e+02  -1.0 3.95e+03    -  9.42e-03 3.01e-03f  1
1208  2.6650715e+06 3.89e+01 7.10e+02  -1.0 2.30e+05    -  3.19e-05 1.41e-04f  1
1209  2.6634356e+06 3.77e+01 6.67e+02  -1.0 5.81e+02  -3.8 1.80e-02 3.07e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1210  2.6616586e+06 3.66e+01 6.47e+02  -1.0 1.18e+03  -4.2 2.69e-02 2.80e-02f  1
1211  2.6602722e+06 3.51e+01 6.08e+02  -1.0 5.63e+02  -3.8 3.43e-02 4.21e-02f  1
1212  2.6577064e+06 3.34e+01 5.54e+02  -1.0 1.18e+03  -4.3 3.08e-02 4.84e-02f  1
1213  2.6560998e+06 3.31e+01 5.40e+02  -1.0 4.16e+03    -  6.10e-04 9.74e-03f  1
1214  2.6559852e+06 3.31e+01 5.40e+02  -1.0 6.30e+03    -  8.05e-04 7.01e-04f  1
1215  2.6559791e+06 3.31e+01 5.40e+02  -1.0 1.58e+04    -  3.63e-06 3.36e-05f  1
1216  2.6559773e+06 3.31e+01 5.40e+02  -1.0 5.28e+04    -  7.64e-07 1.04e-05f  1
1217  2.6559768e+06 3.31e+01 5.43e+02  -1.0 7.24e+03  -3.9 2.18e-03 2.18e-05f  1
1218  2.6545569e+06 3.28e+01 5.30e+02  -1.0 4.06e+03    -  4.47e-04 8.85e-03f  1
1219  2.6535650e+06 3.26e+01 5.23e+02  -1.0 6.22e+03    -  9.52e-04 6.16e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1220  2.6528223e+06 3.21e+01 5.75e+02  -1.0 1.16e+03  -4.3 6.05e-02 1.53e-02f  1
1221  2.6516232e+06 3.16e+01 5.91e+02  -1.0 2.29e+03  -4.8 3.47e-02 1.37e-02f  1
1222  2.6496362e+06 3.12e+01 5.82e+02  -1.0 4.38e+03    -  1.09e-02 1.24e-02f  1
1223  2.6473362e+06 3.08e+01 5.65e+02  -1.0 4.40e+03    -  4.17e-03 1.43e-02f  1
1224  2.6459935e+06 3.05e+01 5.59e+02  -1.0 4.20e+03    -  7.90e-03 8.57e-03f  1
1225  2.6456801e+06 3.04e+01 5.57e+02  -1.0 3.38e+03  -5.3 1.69e-03 2.62e-03f  1
1226  2.6453630e+06 3.04e+01 5.65e+02  -1.0 4.31e+03    -  1.45e-02 2.07e-03f  1
1227  2.6452915e+06 3.04e+01 5.73e+02  -1.0 4.50e+03    -  8.79e-03 4.61e-04f  1
1228  2.6421014e+06 2.98e+01 5.48e+02  -1.0 4.60e+03    -  7.04e-03 2.03e-02f  1
1229  2.6418701e+06 2.97e+01 5.51e+02  -1.0 4.91e+03    -  4.60e-03 1.41e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1230  2.6392823e+06 2.92e+01 5.40e+02  -1.0 4.93e+03    -  1.37e-02 1.58e-02f  1
1231  2.6370319e+06 2.89e+01 5.29e+02  -1.0 5.22e+03    -  9.29e-03 1.32e-02f  1
1232  2.6356926e+06 2.86e+01 5.22e+02  -1.0 5.46e+03    -  3.93e-03 7.56e-03f  1
1233  2.6351496e+06 2.85e+01 5.40e+02  -1.0 5.54e+03    -  2.39e-02 3.08e-03f  1
1234  2.6309849e+06 2.79e+01 5.13e+02  -1.0 5.59e+03    -  7.56e-03 2.35e-02f  1
1235  2.6287199e+06 2.75e+01 5.01e+02  -1.0 5.90e+03    -  4.58e-03 1.22e-02f  1
1236  2.6282339e+06 2.75e+01 5.19e+02  -1.0 6.09e+03    -  2.56e-02 2.59e-03f  1
1237  2.6241353e+06 2.69e+01 5.02e+02  -1.0 6.06e+03    -  1.61e-02 2.21e-02f  1
1238  2.6241485e+06 2.27e+01 3.79e+02  -1.0 2.70e+01  -2.2 1.06e-01 1.56e-01h  1
1239  2.6221396e+06 2.24e+01 3.70e+02  -1.0 6.37e+03    -  3.99e-03 1.03e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1240  2.6216489e+06 2.24e+01 3.79e+02  -1.0 6.48e+03    -  1.44e-02 2.50e-03f  1
1241  2.6178523e+06 2.19e+01 3.70e+02  -1.0 6.43e+03    -  1.72e-02 1.95e-02f  1
1242  2.6159559e+06 2.17e+01 3.66e+02  -1.0 6.64e+03    -  8.89e-03 9.73e-03f  1
1243  2.6144579e+06 2.16e+01 3.59e+02  -1.0 6.74e+03    -  1.93e-03 7.61e-03f  1
1244  2.6139891e+06 2.15e+01 3.63e+02  -1.0 6.74e+03    -  9.09e-03 2.41e-03f  1
1245  2.6124397e+06 2.13e+01 3.58e+02  -1.0 6.77e+03    -  5.33e-03 7.99e-03f  1
1246  2.6113937e+06 2.12e+01 3.56e+02  -1.0 6.83e+03    -  5.90e-03 5.39e-03f  1
1247  2.6103650e+06 2.11e+01 3.55e+02  -1.0 6.87e+03    -  5.69e-03 5.29e-03f  1
1248  2.6093743e+06 2.10e+01 3.54e+02  -1.0 6.97e+03    -  5.97e-03 5.07e-03f  1
